Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueJungle,blueMiddle,blueADC,blueSupport,redTop,redJungle,redMiddle,redADC,redSupport
2016,Summer,Season,FOX,1,0,C9,30,kfo,Hard,Froggen,Keith,Big,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,1,0,FOX,34,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,C9,29,kfo,Hard,Froggen,Keith,Big,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,FOX,1,0,P1,48,kfo,Hard,Froggen,Keith,Big,zig,Zentinel,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,FOX,43,zig,Zentinel,Slooshi,Mash,Gate,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,APX,1,0,NRG,39,Ray,ShrimP,Keane,Apollo,Xpecial,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,0,1,APX,43,Quas,Santorin,GBM,ohq,KiWiKiD,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,TSM,1,0,TL,32,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Lourlo,Moon,Fenix,Piglet,Matt
2016,Summer,Season,TL,0,1,TSM,33,Lourlo,Dardoch,Fenix,Piglet,Matt,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,IMT,1,0,P1,34,Huni,Reignover,Pobelter,WildTurtle,Adrian,zig,Zentinel,Slooshi,Mash,Gate
2016,Summer,Season,P1,0,1,IMT,27,zig,Zentinel,Slooshi,Mash,Gate,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,NRG,1,0,IMT,43,Quas,Santorin,GBM,ohq,KiWiKiD,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,NRG,35,Huni,Reignover,Pobelter,WildTurtle,Adrian,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,0,1,IMT,35,Quas,Santorin,GBM,ohq,KiWiKiD,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,APX,0,1,NV,36,Ray,ShrimP,Keane,Apollo,Xpecial,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,APX,36,Seraph,Procxin,Ninja,LOD,Hakuho,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,NV,30,Ray,ShrimP,Keane,Apollo,Xpecial,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,TL,1,0,CLG,28,Lourlo,Dardoch,Fenix,Piglet,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,TL,27,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Summer,Season,TL,0,1,CLG,32,Lourlo,Dardoch,Fenix,Piglet,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,P1,0,1,C9,32,zig,Zentinel,Pirean,Slooshi,Gate,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,C9,0,1,P1,58,Impact,Meteos,Jensen,Sneaky,Smoothie,zig,Zentinel,Pirean,Slooshi,Gate
2016,Summer,Season,P1,0,1,C9,30,zig,Zentinel,Pirean,Slooshi,Gate,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,TSM,1,0,IMT,27,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,TSM,27,Huni,Reignover,Pobelter,WildTurtle,Adrian,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,IMT,44,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,FOX,0,1,TL,44,kfo,Hard,Froggen,Keith,Big,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Summer,Season,TL,1,0,FOX,41,Lourlo,Dardoch,Fenix,Piglet,Matt,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,NRG,1,0,FOX,49,Quas,Santorin,GBM,ohq,KiWiKiD,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,NRG,33,kfo,Hard,Froggen,Keith,Big,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,TSM,1,0,APX,34,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,TSM,30,Ray,ShrimP,Keane,Apollo,Xpecial,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,NV,1,0,P1,41,Seraph,Procxin,Ninja,LOD,Hakuho,zig,Zentinel,Pirean,Slooshi,Gate
2016,Summer,Season,P1,0,1,NV,28,Brandini,Zentinel,Pirean,Slooshi,Gate,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,CLG,0,1,C9,35,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,C9,1,0,CLG,42,Impact,Meteos,Jensen,Sneaky,Smoothie,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,C9,0,1,TSM,31,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,0,1,C9,27,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,TSM,38,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TL,1,0,P1,29,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,zig,Zentinel,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,TL,27,zig,Zentinel,Slooshi,Mash,Gate,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,IMT,1,0,NV,43,Huni,Reignover,Pobelter,WildTurtle,Adrian,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,IMT,55,Seraph,Procxin,Ninja,LOD,Hakuho,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,TL,1,0,NRG,37,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,TL,33,Quas,Santorin,GBM,ohq,KiWiKiD,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,NRG,28,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,0,1,TSM,36,Quas,Santorin,GBM,ohq,KiWiKiD,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,NRG,29,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,FOX,0,1,IMT,30,kfo,Grigne,Froggen,Keith,Big,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,FOX,39,Huni,Reignover,Pobelter,WildTurtle,Adrian,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,CLG,1,0,FOX,25,Darshan,Xmithie,Huhi,Stixxay,aphromoo,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,CLG,29,kfo,Grigne,Froggen,Keith,Big,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,P1,0,1,APX,41,zig,Zentinel,Slooshi,Mash,Gate,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,P1,37,Ray,ShrimP,Keane,Apollo,Xpecial,zig,Zentinel,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,APX,30,zig,Zentinel,Pirean,Mash,Gate,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,C9,40,Ray,ShrimP,Keane,Apollo,Xpecial,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,APX,60,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,C9,37,Ray,ShrimP,Keane,Apollo,Xpecial,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,CLG,1,0,NV,44,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,1,0,CLG,35,Seraph,Procxin,Ninja,LOD,Hakuho,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,0,1,NV,32,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,CLG,1,0,IMT,35,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,CLG,27,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,0,1,IMT,32,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,APX,0,1,TL,37,Ray,ShrimP,Keane,Apollo,Xpecial,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,C9,1,0,NV,33,Impact,Meteos,Jensen,Sneaky,Smoothie,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,C9,39,Seraph,Procxin,Ninja,LOD,Hakuho,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,IMT,1,0,TL,24,Huni,Reignover,Pobelter,WildTurtle,Adrian,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,0,1,IMT,28,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,C9,1,0,NRG,27,Impact,Meteos,Jensen,Sneaky,Smoothie,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,0,1,C9,36,Quas,Santorin,GBM,ohq,KiWiKiD,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,P1,0,1,CLG,30,zig,Inori,Pirean,Mash,Gate,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,P1,38,Darshan,Xmithie,Huhi,Stixxay,aphromoo,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,TSM,0,1,FOX,47,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,TSM,32,kfo,Hard,Froggen,Keith,Big,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,FOX,37,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,NRG,1,0,P1,44,Quas,Santorin,GBM,ohq,KiWiKiD,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,NRG,55,zig,Inori,Pirean,Mash,Gate,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,P1,41,Quas,Santorin,GBM,ohq,KiWiKiD,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,NV,0,1,TSM,36,Seraph,Procxin,Ninja,LOD,Hakuho,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,NV,31,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,APX,1,0,FOX,36,Ray,ShrimP,Keane,Apollo,Xpecial,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,APX,42,kfo,Hard,Froggen,Keith,Big,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,C9,1,0,TL,45,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,C9,36,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,TL,34,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,FOX,1,0,NV,43,kfo,Hard,Froggen,Keith,Big,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,1,0,FOX,41,Seraph,Procxin,Ninja,LOD,Hakuho,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,NV,41,kfo,Hard,Froggen,Keith,Big,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NRG,0,1,CLG,25,Quas,Santorin,GBM,ohq,KiWiKiD,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,NRG,26,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,IMT,1,0,APX,28,Huni,Reignover,Pobelter,WildTurtle,Adrian,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,IMT,28,Ray,ShrimP,Keane,Apollo,Xpecial,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,CLG,0,1,TSM,28,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,CLG,33,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,APX,1,0,P1,35,Ray,ShrimP,Keane,Apollo,Xpecial,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,APX,39,zig,Inori,Pirean,Mash,Gate,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,P1,28,Ray,ShrimP,Keane,Apollo,Xpecial,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,TSM,31,zig,Inori,Pirean,Mash,Gate,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,P1,25,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,TL,1,0,NV,42,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,TL,31,Seraph,Procxin,Ninja,LOD,Hakuho,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,FOX,0,1,NRG,42,kfo,Hard,Froggen,Keith,Big,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,FOX,41,Quas,Santorin,GBM,ohq,KiWiKiD,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,IMT,1,0,C9,30,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu
2016,Summer,Season,C9,0,1,IMT,33,Impact,Meteos,Jensen,Sneaky,Smoothie,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,TSM,1,0,C9,31,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,TSM,40,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,NV,0,1,IMT,31,Seraph,Procxin,Ninja,LOD,Hakuho,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,NV,32,Huni,Reignover,Pobelter,WildTurtle,Adrian,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NRG,0,1,APX,48,Quas,Santorin,GBM,ohq,KiWiKiD,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,1,0,NRG,38,Ray,ShrimP,Keane,Apollo,Xpecial,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,TL,0,1,IMT,34,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,0,1,TL,33,Huni,Reignover,Pobelter,WildTurtle,Adrian,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,0,1,IMT,35,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,APX,0,1,TSM,32,Ray,ShrimP,Keane,Apollo,Xpecial,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,APX,39,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,CLG,0,1,P1,41,Darshan,Xmithie,Huhi,Stixxay,aphromoo,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,CLG,28,zig,Inori,Pirean,Mash,Gate,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,P1,25,Darshan,Xmithie,Huhi,Stixxay,aphromoo,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,FOX,37,zig,Inori,Pirean,Mash,Gate,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,P1,38,kfo,Hard,Froggen,Keith,Big,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,FOX,36,zig,Inori,Pirean,Mash,Gate,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,NV,0,1,CLG,42,Seraph,Procxin,Ninja,LOD,Hakuho,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,NV,48,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NRG,0,1,C9,33,Quas,Santorin,GBM,ohq,KiWiKiD,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,1,0,NRG,46,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,TL,1,0,FOX,28,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,kfo,Kez,Froggen,Keith,Big
2016,Summer,Season,FOX,1,0,TL,36,kfo,Kez,Froggen,Keith,Big,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,FOX,32,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,kfo,Kez,Froggen,Keith,Big
2016,Summer,Season,IMT,0,1,CLG,36,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,IMT,1,0,CLG,32,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,P1,1,0,NRG,40,zig,Inori,Pirean,Mash,Gate,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,P1,40,Quas,Santorin,GBM,ohq,KiWiKiD,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,NRG,32,zig,Inori,Pirean,Mash,Gate,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,FOX,0,1,TSM,38,kfo,Kez,Froggen,Keith,Big,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,FOX,29,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,kfo,Kez,Froggen,Keith,Big
2016,Summer,Season,C9,0,1,APX,38,Impact,Meteos,Jensen,Sneaky,Smoothie,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,C9,62,Ray,ShrimP,Keane,Apollo,Xpecial,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,1,0,APX,31,Impact,Meteos,Jensen,Sneaky,Smoothie,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,C9,0,1,CLG,28,Impact,Meteos,Jensen,Sneaky,Smoothie,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,0,1,C9,30,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,CLG,34,Impact,Meteos,Jensen,Sneaky,Smoothie,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,TL,0,1,TSM,30,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,TL,40,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,NRG,1,0,NV,26,Quas,Santorin,GBM,ohq,KiWiKiD,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,NRG,41,Seraph,Procxin,Ninja,LOD,Hakuho,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,P1,0,1,TL,38,zig,Inori,Pirean,Mash,Gate,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,P1,34,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,IMT,1,0,FOX,28,Huni,Reignover,Pobelter,WildTurtle,Adrian,kfo,Kez,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,IMT,21,kfo,Kez,Froggen,Keith,Big,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,NV,0,1,APX,46,Seraph,Procxin,Ninja,LOD,Hakuho,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,0,1,NV,35,Ray,ShrimP,Keane,Apollo,Xpecial,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,1,0,APX,27,Seraph,Procxin,Ninja,LOD,Hakuho,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,IMT,1,0,NRG,34,Huni,Reignover,Pobelter,WildTurtle,Adrian,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,0,1,IMT,35,Quas,Santorin,GBM,ohq,KiWiKiD,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,FOX,1,0,APX,57,kfo,Hard,Froggen,Keith,Big,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,1,0,FOX,36,Ray,ShrimP,Keane,Apollo,Xpecial,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,APX,37,kfo,Hard,Froggen,Keith,Big,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,CLG,0,1,TL,36,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,0,1,CLG,32,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,TL,41,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TSM,1,0,P1,26,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,TSM,28,zig,Inori,Pirean,Mash,Gate,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,0,1,P1,31,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,NRG,0,1,TL,29,Quas,Santorin,GBM,ohq,KiWiKiD,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,NRG,28,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,C9,1,0,P1,43,Impact,Meteos,Jensen,Sneaky,Smoothie,zig,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,C9,29,zig,Inori,Pirean,Mash,Gate,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,NV,0,1,C9,43,Seraph,Procxin,Ninja,LOD,Hakuho,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,1,0,NV,35,Impact,Meteos,Jensen,Sneaky,Smoothie,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,APX,0,1,IMT,34,Ray,ShrimP,Keane,Apollo,Xpecial,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,APX,22,Huni,Reignover,Pobelter,WildTurtle,Adrian,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,TSM,1,0,NV,28,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,TSM,30,Seraph,Procxin,Ninja,LOD,Hakuho,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,FOX,0,1,CLG,37,kfo,Hard,Froggen,Keith,Big,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,FOX,28,Darshan,Xmithie,Huhi,Stixxay,aphromoo,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,IMT,0,1,TSM,39,Huni,Reignover,Pobelter,WildTurtle,Adrian,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,IMT,34,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,P1,0,1,NV,55,Brandini,Inori,Pirean,Mash,Gate,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,0,1,P1,39,Seraph,Procxin,Ninja,LOD,Hakuho,Brandini,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,1,0,NV,48,Brandini,Inori,Pirean,Mash,Gate,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,CLG,1,0,NRG,28,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,CLG,36,Quas,Santorin,GBM,ohq,KiWiKiD,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,NRG,44,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Quas,Santorin,GBM,ohq,KiWiKiD
